xSrcPort,xDstPort,xPkt,xMin_Pbyte0,xMin_Pbyte1,xMax_Pbyte0,xMax_Pbyte1,xIni_Pbyte0,xMax_ConsPkt0,Class
51248,53,4,41,183,41,41,385,2,
56321,9070,2,52,52,52,52,52,1,
52874,9617,1,117,0,117,117,0,1,
53109,53806,3,104,0,104,104,0,3,
50615,20266,36,65,65,104,1237,1217,18,
56321,9070,2,52,52,52,52,52,1,
7000,7700,125,95,45,1077,1080,101,113,
4016,8000,2,55,143,55,55,143,1,
56321,9070,2,52,52,52,52,52,1,
12345,8000,2,75,37,75,75,37,1,
53109,53806,4,104,0,104,104,0,4,
40262,8000,2,75,37,75,75,37,1,
4024,8000,2,87,87,87,87,87,1,
56321,9070,2,52,52,52,52,52,1,
7000,9805,4,155,0,159,173,0,4,
53703,53,20,40,114,47,48,290,10,
7000,6611,4,251,61,274,274,935,2,
7000,16006,2,54,92,54,54,92,1,
7000,1029,2,54,92,54,54,92,1,
7000,21012,2,54,88,54,54,88,1,
7000,8000,2,54,92,54,54,92,1,
7000,8000,2,54,92,54,54,92,1,
7000,43160,2,54,88,54,54,88,1,
7000,19096,12,45,92,45,77,1079,3,
7000,7000,12,45,92,45,77,1080,3,
7000,7000,2,54,92,54,54,92,1,
7000,30957,2,54,92,54,54,92,1,
7000,29679,12,45,92,45,77,1080,3,
7000,7000,2,54,92,54,54,92,1,
7000,7000,2,54,92,54,54,92,1,
7000,19211,1,54,0,54,54,0,1,
7000,8000,2,54,92,54,54,92,1,
7000,12316,2,54,92,54,54,92,1,
7000,20612,2,54,92,54,54,92,1,
7000,61641,2,54,92,54,54,92,1,
7000,1392,2,54,92,54,54,92,1,
7000,6401,2,54,92,54,54,92,1,
7000,7000,2,54,92,54,54,92,1,
7000,38546,2,54,92,54,54,92,1,
7000,30480,2,54,92,54,54,92,1,
7000,8000,12,45,92,45,77,1079,3,
7000,4065,2,54,92,54,54,92,1,
7000,3631,2,54,92,54,54,92,1,
7000,15755,12,45,92,45,77,1079,3,
7000,51396,12,45,92,45,77,1080,3,
7000,20993,2,54,92,54,54,92,1,
7000,8584,12,45,92,45,77,1076,3,
7000,11071,2,54,92,54,54,92,1,
7000,24192,12,45,92,45,77,1079,3,
7000,20560,2,54,92,54,54,92,1,
7000,29864,2,54,92,54,54,92,1,
7000,33429,2,54,92,54,54,92,1,
7000,20611,2,54,92,54,54,92,1,
7000,20489,2,54,92,54,54,92,1,
7000,20232,2,54,92,54,54,92,1,
7000,17266,2,54,92,54,54,92,1,
56321,9070,2,52,52,52,52,52,1,
7000,8088,2,87,23,87,87,23,1,
6881,12692,2,119,297,119,119,297,1,
56321,9070,1,52,0,52,52,0,1,
53109,20000,6,28,64,28,28,64,3,
53109,53806,3,104,0,104,104,0,3,
62452,42109,136,72,73,1245,1245,1241,84,
56321,9070,2,52,52,52,52,52,1,
49581,9617,2,117,121,117,117,121,1,
59245,16690,40,73,73,73,1245,1225,20,
53109,53806,3,104,0,104,104,0,3,
62452,42109,329,72,72,129,1245,1241,212,
7000,28056,2,28,28,28,28,28,1,
4028,8000,4,47,55,47,63,287,2,
4016,8000,22,47,79,47,55,919,11,
7000,39815,94,1065,81,1069,1080,89,86,
53109,53806,2,104,0,104,104,0,2,
50615,20266,454,65,65,1237,1237,1237,170,
7000,17025,1,95,0,95,95,0,1,
59245,20000,4,28,64,28,28,64,2,
62452,42109,35,72,72,1245,1245,1241,18,
1863,8002,2,33,36,33,33,36,1,
4024,8000,6,47,39,47,103,103,3,
4000,8000,2,47,55,47,47,55,1,
56321,9025,2,52,52,52,52,52,1,
7000,46536,1,95,0,95,95,0,1,
62452,42109,558,72,72,933,1245,1241,267,
56321,9027,2,52,52,52,52,52,1,
56321,9025,2,52,52,52,52,52,1,
53109,53806,216,65,65,104,1237,1237,142,
56321,9023,2,52,52,52,52,52,1,
53109,20000,4,28,64,28,28,64,2,
7000,46536,1,95,0,95,95,0,1,
53049,53,4,42,112,42,42,152,2,
62452,42109,29,72,73,1245,1245,1241,16,
56321,9021,1,52,0,52,52,0,1,
53109,53806,399,65,65,1237,1237,1237,189,
56321,9026,2,52,52,52,52,52,1,
61211,53,28,39,86,39,39,127,14,
7000,28056,2,28,28,28,28,28,1,
12345,8000,4,75,37,75,78,37,2,
56321,9025,2,52,52,52,52,52,1,
56321,9024,2,52,52,52,52,52,1,
7000,2248,1,92,0,92,92,0,1,
59245,20000,4,28,64,28,28,64,2,
62452,42109,181,72,72,1245,1245,1241,122,
56321,9022,2,52,52,52,52,52,1,
50826,50606,1,337,0,337,337,0,1,
56321,9026,2,52,52,52,52,52,1,
6881,21713,2,119,297,119,119,297,1,
59245,16690,436,72,72,277,1245,1241,172,
56807,53,12,39,98,39,39,123,6,
54530,53,4,814,54,814,950,630,2,
50615,20266,173,65,65,104,1237,1217,115,
56321,9025,2,52,52,52,52,52,1,
3702,50013,1,1491,0,1491,1491,0,1,
56321,9024,2,52,52,52,52,52,1,
54825,8000,5,282,194,282,938,266,3,
4028,8000,2,175,0,655,655,0,2,
50615,20266,258,65,65,1237,1237,1217,155,
61784,53,4,40,76,40,40,88,2,
56321,9023,2,52,52,52,52,52,1,
3702,50013,1,1491,0,1491,1491,0,1,
56321,9026,2,52,52,52,52,52,1,
62452,42109,333,72,73,1245,1245,1241,207,
53109,53806,424,65,65,104,1237,1237,151,
53109,20000,4,28,64,28,28,64,2,
49936,53,16,39,57,39,41,102,8,
56321,9025,2,52,52,52,52,52,1,
54530,53,2,734,438,734,734,438,1,
54825,8000,10,218,210,242,330,210,5,
56321,9021,2,52,52,52,52,52,1,
63550,53,4,43,100,43,43,139,2,
53109,53806,95,65,65,65,1237,1237,39,
56321,9022,1,52,0,52,52,0,1,
62452,42109,34,72,72,129,1245,1241,18,
50615,20266,36,65,65,1237,1237,1217,18,
7000,8706,4,77,38,77,77,38,2,
7000,28056,2,28,28,28,28,28,1,
56321,9021,2,52,52,52,52,52,1,
56321,9027,2,52,52,52,52,52,1,
59245,16690,691,72,72,108,1245,1241,349,
53109,53806,140,65,65,1237,1237,1237,54,
1863,30013,2,359,151,359,359,151,1,
59245,20000,2,28,64,28,28,64,1,
62452,42109,185,72,72,1245,1245,1241,116,
56321,9070,2,52,52,52,52,52,1,
7000,7161,1,95,0,95,95,0,1,
6881,22728,1,119,0,119,119,0,1,
56321,9070,2,52,52,52,52,52,1,
55446,53,1,44,0,44,44,0,1,
50615,20266,43,65,65,104,1237,1217,23,
40262,8000,2,147,29,147,147,29,1,
56321,9070,2,52,52,52,52,52,1,
56321,9070,2,52,52,52,52,52,1,
12345,8000,2,77,37,77,77,37,1,
62452,42109,138,72,72,1245,1245,1241,86,
40262,8000,2,77,37,77,77,37,1,
64100,53,4,40,76,40,40,76,2,
54530,53,2,718,438,718,718,438,1,
56321,9070,2,52,52,52,52,52,1,
4028,8000,2,47,103,47,47,103,1,
56321,9070,2,52,52,52,52,52,1,
54825,8000,2,370,210,370,370,210,1,
53109,53806,38,65,65,104,1237,1237,19,
53109,20000,4,28,64,28,28,64,2,
64282,53,8,39,71,49,49,177,4,
56321,9070,2,52,52,52,52,52,1,
1863,8002,2,33,36,33,33,36,1,
56321,9070,2,52,52,52,52,52,1,
56285,9617,1,117,0,117,117,0,1,
59245,16690,795,73,73,73,1245,1241,371,
53109,53806,428,65,65,1237,1237,1237,160,
7000,28056,2,28,28,28,28,28,1,
59245,20000,2,28,64,28,28,64,1,
62452,42109,42,72,72,1245,1245,1241,21,
52874,9617,1,117,0,117,117,0,1,
50615,20266,397,65,65,104,1237,1233,143,
58094,53,4,49,100,49,49,144,2,
56321,9025,2,52,52,52,52,52,1,
52803,53,4,41,120,41,41,124,2,
56321,9027,2,52,52,52,52,52,1,
56321,9025,2,52,52,52,52,52,1,
53109,53806,193,65,65,104,1237,1237,72,
53109,20000,4,28,64,28,28,64,2,
7000,34581,1,95,0,95,95,0,1,
7000,52315,1,92,0,92,92,0,1,
56321,9023,1,52,0,52,52,0,1,
49581,9617,1,117,0,117,117,0,1,
56321,9021,2,52,52,52,52,52,1,
6881,8303,2,119,297,119,119,297,1,
4005,8000,2,47,55,47,47,55,1,
56321,9026,2,52,52,52,52,52,1,
12345,8000,4,76,37,76,76,37,2,
7000,28056,2,28,28,28,28,28,1,
56321,9025,2,52,52,52,52,52,1,
56321,9024,2,52,52,52,52,52,1,
50615,20266,625,65,65,1237,1237,1233,313,
59245,20000,2,28,64,28,28,64,1,
62452,42109,34,72,72,1245,1245,1241,18,
7000,7700,1,95,0,95,95,0,1,
56321,9022,2,52,52,52,52,52,1,
56321,9026,2,52,52,52,52,52,1,
50615,20266,42,65,65,104,1237,1217,17,
56321,9025,2,52,52,52,52,52,1,
50615,20266,330,65,65,65,1237,1233,213,
56321,9024,2,52,52,52,52,52,1,
56321,9023,2,52,52,52,52,52,1,
12345,8000,2,146,27,146,146,27,1,
7000,22096,1,92,0,92,92,0,1,
56321,9026,1,52,0,52,52,0,1,
53109,53806,99,65,65,104,1237,1237,40,
53109,20000,2,28,64,28,28,64,1,
56321,9025,2,52,52,52,52,52,1,
56321,9021,2,52,52,52,52,52,1,
4000,8000,2,47,103,47,47,103,1,
56321,9022,2,52,52,52,52,52,1,
6881,29138,1,119,0,119,119,0,1,
56321,9021,2,52,52,52,52,52,1,
7000,28056,2,28,28,28,28,28,1,
4024,8000,2,47,55,47,47,55,1,
56321,9027,2,52,52,52,52,52,1,
59245,20000,2,28,64,28,28,64,1,
62452,42109,329,72,72,1245,1245,1241,212,
7000,7000,1,95,0,95,95,0,1,
56321,9070,2,52,52,52,52,52,1,
1863,8002,2,33,36,33,33,36,1,
1863,18888,3,250,127,250,250,127,2,
53109,53806,448,65,65,65,1237,1237,253,
56321,9070,2,52,52,52,52,52,1,
62452,42109,40,73,72,1245,1245,1241,20,
59364,40378,1,273,0,273,273,0,1,
56321,9070,2,52,52,52,52,52,1,
7000,7000,1,95,0,95,95,0,1,
7000,48884,1,95,0,95,95,0,1,
12345,8000,2,76,37,76,76,37,1,
40262,8000,2,78,37,78,78,37,1,
56321,9070,2,52,52,52,52,52,1,
50615,20266,399,65,65,1237,1237,1233,146,
56321,9070,2,52,52,52,52,52,1,
56321,9070,2,52,52,52,52,52,1,
53109,53806,383,65,65,104,1237,1237,142,
53109,20000,2,28,64,28,28,64,1,
56321,9070,2,52,52,52,52,52,1,
6881,5057,2,119,297,119,119,297,1,
56321,9070,2,52,52,52,52,52,1,
53109,53806,746,65,65,1237,1237,1237,376,
62452,42109,60,72,72,1245,1245,1241,33,
4028,8000,2,47,55,47,47,55,1,
7000,28056,1,28,0,28,28,0,1,
53109,53806,343,65,65,1237,1237,1237,121,
62452,42109,349,72,73,753,1245,1241,228,
50615,20266,381,65,65,104,1237,1233,247,
4024,8000,2,47,175,47,47,175,1,
1863,30013,4,254,135,254,359,151,2,
4016,8000,2,47,55,47,47,55,1,
1863,18888,2,250,127,250,250,127,1,
62452,42109,128,73,72,129,1245,1241,80,
50615,20266,411,65,65,1237,1237,1233,155,
4000,8000,3,47,55,47,47,87,1,
7000,57795,1,92,0,92,92,0,1,
7000,1181,1,95,0,95,95,0,1,
7000,8706,4,77,38,77,77,38,2,
59245,16690,179,72,73,1245,1245,1225,107,
7000,13627,1,95,0,95,95,0,1,
4005,8000,2,47,119,47,47,119,1,
53109,20000,2,28,64,28,28,64,1,
62452,42109,186,72,72,1245,1245,1241,124,
56285,9617,1,117,0,117,117,0,1,
62452,42109,178,72,72,1245,1245,1241,106,
12345,8000,4,75,37,78,78,37,2,
50615,20266,48,65,65,104,1237,1217,25,
7000,28056,2,28,28,28,28,28,1,
62452,42109,348,73,73,1245,1245,1241,230,
54973,63053,1,329,0,329,329,0,1,
52874,9617,1,117,0,117,117,0,1,
62452,42109,112,72,72,1245,1245,1225,65,
58814,53,4,37,82,37,37,128,2,
61040,20000,2,28,64,28,28,64,1,
52792,63053,2,329,0,329,329,0,2,
62452,42109,423,73,72,1245,1245,1241,274,
61043,20000,2,28,64,28,28,64,1,
61043,51068,9,104,0,104,104,0,9,
1863,8002,2,33,36,33,33,36,1,
49581,9617,1,117,0,117,117,0,1,
1863,18888,2,250,127,250,250,127,1,
61043,25445,36,65,53,163,1237,1233,18,
62452,42109,422,72,72,129,1245,1241,243,
61043,51068,2,104,0,104,104,0,2,
61043,25445,150,65,65,104,1237,1233,102,
6881,7263,1,119,0,119,119,0,1,
61043,25445,133,65,65,1237,1237,1233,70,
62452,42109,255,72,73,73,1245,1241,104,
61043,51068,4,104,0,104,104,0,4,
7000,28056,2,28,28,28,28,28,1,
50615,20266,360,65,65,1237,1237,1233,177,
61043,25445,532,65,65,121,1237,1217,344,
62452,42109,111,72,72,108,1245,1241,37,
4005,8000,6,47,39,47,63,263,3,
61043,51068,3,104,0,104,104,0,3,
12345,8000,2,76,37,76,76,37,1,
6881,23025,1,119,0,119,119,0,1,
59245,16690,445,72,73,1245,1245,1241,202,
61043,25445,120,65,65,1237,1237,108,110,
62452,42109,293,72,72,73,1245,1241,122,
50615,20266,415,65,65,65,1237,1233,272,
40262,8000,2,77,37,77,77,37,1,
61043,51068,26,104,0,104,104,0,26,
1863,1863,8,43,86,43,523,88,5,
49963,50867,1,329,0,329,329,0,1,
1863,1863,172,43,86,43,1135,95,157,
1863,1863,20,1128,0,1128,1128,0,20,
61043,51068,40,104,0,104,104,0,40,
61043,25445,5,72,72,104,1237,108,3,
64829,50867,1,329,0,329,329,0,1,
62452,42109,279,73,72,1245,1245,1241,102,
61043,20000,2,28,64,28,28,64,1,
61043,51068,40,104,0,104,104,0,40,
7000,20967,1,95,0,95,95,0,1,
6881,18079,1,119,0,119,119,0,1,
59245,16690,681,72,72,73,1245,1241,345,
61043,51068,26,104,0,104,104,0,26,
61043,25445,4,39,39,1237,1237,108,2,
50615,20266,328,65,65,1237,1237,1233,216,
7000,28056,2,28,28,28,28,28,1,
1863,1863,8,44,87,44,426,89,5,
52031,53,4,43,59,43,43,93,2,
1863,30400,262,44,87,44,1136,96,243,
56549,20000,2,28,64,28,28,64,1,
56549,50052,4,108,0,108,108,0,4,
50615,20266,32,65,65,1237,1237,1217,16,
62452,42109,42,72,72,129,1245,1241,21,
56549,50052,2,108,0,108,108,0,2,
1863,12993,7,44,91,125,1133,96,5,
62452,42109,32,73,72,1245,1245,1241,17,
56549,50052,4,108,0,108,108,0,4,
4005,8000,3,47,55,47,47,87,1,
12345,8000,4,75,37,75,75,37,2,
1863,18888,2,250,127,250,250,127,1,
1863,51441,4,44,89,174,174,89,3,
54825,8000,2,370,210,370,370,210,1,
1863,20576,8,43,86,43,327,88,5,
7000,8986,1,95,0,95,95,0,1,
1863,1863,8,44,87,44,524,89,5,
7000,27766,1,92,0,92,92,0,1,
54825,8000,2,426,210,426,426,210,1,
56549,50052,3,108,0,108,108,0,3,
7000,10013,1,92,0,92,92,0,1,
1863,30013,2,361,151,361,361,151,1,
62452,42109,41,72,72,129,1245,1241,20,
56549,50052,3,108,0,108,108,0,3,
50615,20266,46,65,65,1237,1237,1217,21,
7000,7700,1,95,0,95,95,0,1,
1863,8002,2,33,36,33,33,36,1,
1863,1863,2,258,202,258,258,202,1,
56321,9027,2,52,52,52,52,52,1,
1863,51441,1,62,0,62,62,0,1,
56549,50052,3,108,0,108,108,0,3,
56549,20000,2,28,64,28,28,64,1,
56321,9024,2,52,52,52,52,52,1,
50615,20266,273,65,65,1237,1237,1233,182,
62452,42109,34,72,72,108,1245,1241,18,
56321,9024,2,52,52,52,52,52,1,
4024,8000,2,55,71,55,55,71,1,
56549,25491,45,72,72,73,1245,1241,21,
56321,9023,2,52,52,52,52,52,1,
56549,50052,3,108,0,108,108,0,3,
62452,42109,39,73,72,1245,1245,1241,19,
1863,1863,11,43,86,43,1136,94,7,
56321,9023,2,52,52,52,52,52,1,
56285,9617,1,117,0,117,117,0,1,
4024,8000,2,55,71,55,55,71,1,
7000,7000,1,92,0,92,92,0,1,
56321,9025,2,52,52,52,52,52,1,
56549,25491,368,73,73,1245,1245,1241,215,
56549,50052,3,108,0,108,108,0,3,
50615,20266,293,65,65,1237,1237,1233,109,
7000,8706,4,77,38,77,77,38,2,
56321,9025,2,52,52,52,52,52,1,
54825,8000,2,218,274,218,218,274,1,
56321,9026,2,52,52,52,52,52,1,
59245,16690,51,72,72,77,1245,1225,26,
56549,25491,76,72,72,108,1245,1241,47,
4024,8000,2,47,55,47,47,55,1,
50615,20266,48,65,65,1237,1237,1217,21,
56321,9024,2,52,52,52,52,52,1,
7000,28056,2,28,28,28,28,28,1,
1863,1078,9,43,86,43,564,94,5,
52874,9617,1,117,0,117,117,0,1,
56321,9024,2,52,52,52,52,52,1,
6881,23025,1,119,0,119,119,0,1,
50615,20266,57,65,65,1237,1237,1217,23,
56321,9021,2,52,52,52,52,52,1,
54825,8000,2,242,210,242,242,210,1,
55353,53,4,39,73,39,39,73,2,
4024,8000,2,47,119,47,47,119,1,
54530,53,2,790,438,790,790,438,1,
56321,9023,2,52,52,52,52,52,1,
12345,8000,2,78,37,78,78,37,1,
40262,8000,2,77,37,77,77,37,1,
4000,8000,12,63,39,71,639,695,6,
62452,42109,622,72,72,1245,1245,1225,297,
56549,20000,2,28,64,28,28,64,1,
1863,1863,2,61,61,61,61,61,1,
56321,9023,2,52,52,52,52,52,1,
56321,9026,2,52,52,52,52,52,1,
59245,16690,206,73,72,1245,1245,1241,90,
50615,20266,338,65,65,1237,1237,1233,217,
54825,8000,2,706,610,706,706,610,1,
57986,53,2,41,121,41,41,121,1,
56321,9027,2,52,52,52,52,52,1,
1863,1863,1,61,0,61,61,0,1,
59945,50217,1,328,0,328,328,0,1,
1900,50217,1,357,0,357,357,0,1,
49581,9617,1,117,0,117,117,0,1,
56321,9026,1,52,0,52,52,0,1,
60281,50217,1,329,0,329,329,0,1,
63921,50217,1,328,0,328,328,0,1,
56321,9024,2,52,52,52,52,52,1,
54825,8000,4,250,210,250,250,210,2,
54530,53,4,782,438,782,782,438,2,
1900,50217,1,460,0,460,460,0,1,
1863,14272,2,44,0,44,44,0,2,
56549,25491,173,73,72,1245,1245,1241,112,
63950,50217,1,328,0,328,328,0,1,
59369,50217,1,329,0,329,329,0,1,
59978,50217,1,328,0,328,328,0,1,
4028,8000,2,47,55,47,47,55,1,
56321,9022,2,52,52,52,52,52,1,
1900,50217,1,357,0,357,357,0,1,
60291,50217,1,329,0,329,329,0,1,
56549,25491,192,72,72,901,1245,1241,120,
56321,9024,2,52,52,52,52,52,1,
50615,20266,44,65,65,1237,1237,1217,20,
63993,50217,2,328,0,328,328,0,2,
60020,50217,2,328,0,328,328,0,2,
56339,8000,2,706,610,706,706,610,1,
56321,9070,2,52,52,52,52,52,1,
7000,28056,4,28,28,28,66,73,2,
4016,8000,2,47,55,47,47,55,1,
7000,7700,1,95,0,95,95,0,1,
59401,50217,1,329,0,329,329,0,1,
56321,9070,2,52,52,52,52,52,1,
1900,50217,2,460,0,460,460,0,2,
1863,30465,275,44,87,44,1136,96,259,
4000,8000,3,47,55,47,47,87,1,
60061,50217,1,328,0,328,328,0,1,
1900,50217,1,357,0,357,357,0,1,
64059,50217,2,328,0,328,328,0,2,
56549,25491,37,72,72,1245,1245,1241,20,
62452,42109,164,72,73,1245,1245,1241,62,
56321,9070,2,52,52,52,52,52,1,
1863,14272,2,44,0,44,44,0,2,
56321,9070,2,52,52,52,52,52,1,
56549,20000,2,28,64,28,28,64,1,
56321,9070,2,52,52,52,52,52,1,
52801,50217,1,329,0,329,329,0,1,
56549,25491,32,72,73,1245,1245,1241,17,
59433,50217,1,329,0,329,329,0,1,
60093,50217,1,328,0,328,328,0,1,
56321,9070,2,52,52,52,52,52,1,
1863,30400,2,62,62,62,62,62,1,
59245,16690,816,73,72,73,1245,1225,488,
56549,25491,337,72,72,129,1245,1241,226,
56321,9070,2,52,52,52,52,52,1,
62452,42109,55,73,72,1245,1245,1241,31,
7000,14384,1,95,0,95,95,0,1,
7000,9805,1,61,0,61,61,0,1,
56321,9070,2,52,52,52,52,52,1,
1863,18888,1,250,0,250,250,0,1,
50615,20266,373,65,65,1237,1237,1217,243,
56549,25491,75,73,72,1245,1245,1241,37,
7000,10102,1,95,0,95,95,0,1,
1863,1863,14,86,44,86,86,70,4,
1863,8010,2,69,18,69,69,18,1,
1863,42176,17,86,45,86,94,1129,7,
1863,8012,2,71,18,71,71,18,1,
1863,1173,13,86,45,86,88,399,5,
1863,8011,2,70,18,70,70,18,1,
1863,1863,6,86,44,86,86,44,4,
1863,8018,4,70,18,70,70,18,2,
1863,5148,13,86,45,86,88,399,5,
1863,1863,118,86,43,86,94,1135,17,
1863,8011,4,33,18,33,69,36,2,
1863,44056,8,86,87,86,94,744,5,
1863,20272,15,61,43,86,88,95,6,
1863,8016,4,71,18,71,71,18,2,
1863,1863,10,86,44,86,86,70,4,
1863,29285,93,87,44,87,95,1129,16,
1863,8009,6,72,19,72,72,19,3,
1863,33447,4,87,0,87,87,0,4,
1863,1863,270,87,44,87,96,1136,29,
1863,9744,2,87,0,87,87,0,2,
1863,50637,4,87,0,87,87,0,4,
1863,8020,2,72,19,72,72,19,1,
1863,15088,11,87,90,87,95,1130,6,
1863,12285,2,87,0,87,87,0,2,
1863,26666,2,87,0,87,87,0,2,
1863,15836,2,87,0,87,87,0,2,
1863,1863,6,87,75,87,87,75,2,
1863,15535,2,87,0,87,87,0,2,
1863,8018,1,74,0,74,74,0,1,
12345,8000,4,76,37,78,78,37,2,
56549,25491,330,72,72,129,1245,1241,213,
1863,1863,104,94,1128,94,94,1128,17,
1863,1863,159,95,1129,95,95,1129,18,
1863,29285,154,95,1129,95,95,1129,18,
7000,20443,1,95,0,95,95,0,1,
1863,1863,2,62,62,62,62,62,1,
1863,44056,1,94,0,94,94,0,1,
50615,20266,555,65,65,65,1237,1233,298,
59245,16690,609,72,72,73,1245,1225,226,
1863,1863,89,88,632,94,95,1128,15,
1863,1863,39,89,747,95,96,1129,7,
1863,29285,161,89,747,95,96,1129,21,
56549,25491,36,72,72,73,1245,1241,19,
4019,8000,2,55,191,55,55,191,1,
6881,7124,1,119,0,119,119,0,1,
62452,42109,22,72,73,1245,1245,104,11,
1863,33447,4,87,0,87,87,0,4,
1863,8016,2,72,19,72,72,19,1,
1863,9744,2,87,0,87,87,0,2,
1863,50637,4,87,0,87,87,0,4,
1863,8020,2,72,19,72,72,19,1,
1863,12285,2,87,0,87,87,0,2,
1863,26666,2,87,0,87,87,0,2,
1863,15836,2,87,0,87,87,0,2,
1863,15535,4,87,0,87,87,0,4,
1863,8018,2,74,19,74,74,19,1,
1863,1863,3,88,70,88,88,70,1,
1863,44056,3,88,744,95,95,744,2,
1863,1863,3,89,75,89,89,75,1,
1863,1173,2,88,399,88,88,399,1,
1863,1863,3,88,70,88,88,70,1,
1863,5148,2,88,399,88,88,399,1,
1863,1863,3,88,70,88,88,70,1,
56321,9027,2,52,52,52,52,52,1,
7000,36087,1,95,0,95,95,0,1,
1863,1863,97,94,1127,95,95,1128,11,
1863,1863,113,96,1129,96,96,1129,15,
59245,16690,422,72,72,73,1245,1241,247,
62452,42109,25,72,72,129,1245,1225,12,
56549,20000,2,28,64,28,28,64,1,
50615,20266,138,65,65,1237,1237,1217,53,
56549,25491,329,72,73,1245,1245,1241,212,
56321,9024,2,52,52,52,52,52,1,
61564,8000,4,274,178,274,274,266,2,
62874,53,49,35,48,38,48,234,25,
56321,9024,2,52,52,52,52,52,1,
50615,20266,156,65,65,65,1237,1217,63,
59245,16690,489,73,72,73,1245,1241,183,
1863,29285,109,95,1128,96,96,1129,20,
1863,1863,157,93,788,95,95,1135,14,
1863,1863,260,95,1128,96,96,1132,25,
1863,44056,1,95,0,95,95,0,1,
62452,42109,25,73,72,73,1245,1225,12,
1863,30465,1,62,0,62,62,0,1,
56549,25491,33,72,72,129,1245,1241,17,
4024,8000,4,55,79,151,151,791,2,
56321,9023,1,52,0,52,52,0,1,
56321,9023,2,52,52,52,52,52,1,
56549,25491,38,73,72,73,1245,1225,17,
1863,1863,169,88,632,95,95,1135,23,
1863,29285,196,89,545,96,96,1129,21,
1863,44056,3,88,744,95,95,744,2,
1863,33447,1,62,0,62,62,0,1,
1863,9744,1,62,0,62,62,0,1,
1863,50637,1,62,0,62,62,0,1,
1863,12285,1,62,0,62,62,0,1,
1863,26666,1,62,0,62,62,0,1,
1863,15836,1,62,0,62,62,0,1,
1863,15535,1,62,0,62,62,0,1,
1863,1863,2,88,691,88,88,691,1,
1863,1863,2,89,408,89,89,408,1,
1863,1863,1,88,0,88,88,0,1,
1863,5148,3,88,63,88,88,399,1,
1863,1863,2,88,746,88,88,746,1,
50615,20266,243,65,65,1237,1237,1237,94,
56321,9025,2,52,52,52,52,52,1,
56321,9025,2,52,52,52,52,52,1,
1863,1863,139,94,1127,95,95,1128,24,
1863,1863,198,95,1128,96,96,1129,25,
1863,29285,313,95,1128,95,96,1129,20,
1863,44056,1,95,0,95,95,0,1,
56321,9026,2,52,52,52,52,52,1,
1863,5148,1,61,0,61,61,0,1,
56321,9024,2,52,52,52,52,52,1,
53296,20000,2,28,64,28,28,64,1,
53296,50153,11,104,0,104,104,0,11,
7000,28056,1,28,0,28,28,0,1,
56549,25491,378,72,72,73,1245,1241,245,
1863,1863,243,89,705,96,96,1132,25,
1863,1863,282,88,628,95,95,1131,32,
1863,29285,18,89,743,96,96,1129,7,
56321,9024,2,52,52,52,52,52,1,
7000,29699,1,95,0,95,95,0,1,
1863,44056,9,88,740,95,95,1136,2,
53296,50153,2,104,0,104,104,0,2,
40262,8000,2,146,29,146,146,29,1,
6881,18632,2,119,297,119,119,297,1,
1863,30058,2,44,0,44,44,0,2,
56321,9021,2,52,52,52,52,52,1,
1863,30013,2,363,151,363,363,151,1,
1863,1863,3,88,689,95,95,689,2,
1863,1863,2,89,408,89,89,408,1,
1863,1863,1,88,0,88,88,0,1,
1863,1863,5,88,742,95,95,1128,2,
12345,8000,2,76,37,76,76,37,1,
56321,9023,2,52,52,52,52,52,1,
40262,8000,2,76,37,76,76,37,1,
54421,53,2,39,135,39,39,135,1,
56549,20000,2,28,64,28,28,64,1,
50615,20266,404,65,65,1237,1237,1233,158,
53296,50153,2,104,0,104,104,0,2,
56549,25491,35,73,73,1245,1245,1241,17,
1863,1863,3,95,88,272,272,88,2,
1863,1863,49,95,1128,95,95,1128,9,
56321,9023,2,52,52,52,52,52,1,
56321,9026,1,52,0,52,52,0,1,
50615,20266,371,69,65,1237,1237,1217,235,
56549,25491,331,72,72,108,1245,1241,213,
1863,1863,6,44,87,44,88,87,4,
1863,1863,26,94,1127,95,95,1128,7,
1863,1863,175,94,244,95,95,1131,27,
1863,1863,119,94,1128,96,96,1132,16,
1863,29285,159,95,245,96,96,1129,15,
53296,50153,3,104,0,104,104,0,3,
56321,9027,2,52,52,52,52,52,1,
1863,1863,1,94,0,94,94,0,1,
56285,9617,1,117,0,117,117,0,1,
56321,9026,2,52,52,52,52,52,1,
53296,42279,366,65,65,65,1237,1233,212,
56549,25491,35,72,72,73,1245,1241,19,
53296,50153,3,104,0,104,104,0,3,
1863,1863,207,88,626,94,95,1128,28,
1863,1863,65,88,742,95,95,1128,10,
1863,30058,2,44,0,44,44,0,2,
1863,1863,2,61,61,61,61,61,1,
1863,44056,6,88,726,88,88,1129,1,
1863,1863,2,89,408,89,89,408,1,
56321,9024,2,52,52,52,52,52,1,
56321,9022,2,52,52,52,52,52,1,
7000,1074,1,95,0,95,95,0,1,
53296,50153,3,104,0,104,104,0,3,
1863,1863,75,93,1126,95,95,1128,15,
1863,1863,223,94,1127,94,95,1135,27,
1863,1863,77,95,1128,95,96,1129,8,
50615,20266,52,65,65,1237,1237,1217,23,
56321,9024,2,52,52,52,52,52,1,
